City_ID,Name,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
300,namibe,AO,2022-06-03 01:36:09,-15.1961,12.1522,73.31,57,10,4.97
301,nkowakowa,ZA,2022-06-03 01:45:22,-23.8878,30.2871,51.03,57,0,3.56
302,margate,GB,2022-06-03 01:35:42,51.3813,1.3862,55.69,83,5,3.0
303,mindelo,CV,2022-06-03 01:40:58,16.8901,-24.9804,74.75,78,40,34.52
304,slobozia bradului,RO,2022-06-03 01:45:24,45.5,27.05,65.05,75,17,15.41
305,muravlenko,RU,2022-06-03 01:35:36,63.7898,74.523,31.35,78,100,23.4
306,darnah,LY,2022-06-03 01:41:37,32.767,22.6367,72.3,68,0,15.05
307,roald,NO,2022-06-03 01:35:57,62.5833,6.1333,55.17,100,100,4.61
308,washington,US,2022-06-03 01:40:39,47.5001,-120.5015,72.0,58,100,4.79
309,tubuala,PA,2022-06-03 01:45:24,9.5167,-79.0333,80.17,83,67,13.56
310,mwene-ditu,CD,2022-06-03 01:45:25,-7.0,23.45,67.39,59,66,5.08
311,drawsko pomorskie,PL,2022-06-03 01:45:26,53.5306,15.8097,46.08,88,7,4.52
312,qaqortoq,GL,2022-06-03 01:45:26,60.7167,-46.0333,41.0,65,3,1.97
313,megion,RU,2022-06-03 01:36:29,61.0296,76.1136,35.62,67,100,18.28
314,parole,US,2022-06-03 01:45:26,38.9796,-76.5305,75.07,95,40,3.44
315,valkeala,FI,2022-06-03 01:45:27,60.9401,26.7979,48.6,100,100,12.66
316,igrim,RU,2022-06-03 01:41:34,63.1906,64.4162,39.33,46,0,7.11
317,jumla,NP,2022-06-03 01:45:27,29.2747,82.1838,65.19,34,17,2.75
318,mwinilunga,ZM,2022-06-03 01:36:29,-11.7358,24.4293,52.12,73,21,8.25
319,paamiut,GL,2022-06-03 01:45:28,61.994,-49.6678,37.35,74,38,0.47
320,yarmouth,US,2022-06-03 01:45:28,41.7057,-70.2286,58.96,94,100,5.75
321,surt,LY,2022-06-03 01:41:20,31.2089,16.5887,71.49,81,0,6.71
322,hofn,IS,2022-06-03 01:45:29,64.2539,-15.2082,49.95,74,70,9.04
323,petauke,ZM,2022-06-03 01:45:29,-14.2426,31.3253,54.34,81,0,11.79
324,rio grande,BR,2022-06-03 01:41:09,-32.035,-52.0986,43.95,67,52,13.09
325,kiomboi,TZ,2022-06-03 01:45:29,-4.2667,34.3667,58.3,67,74,11.86
326,cangucu,BR,2022-06-03 01:43:00,-31.395,-52.6756,38.66,96,51,3.56
327,sarakhs,IR,2022-06-03 01:40:31,36.5449,61.1577,68.14,34,0,4.61
328,gamba,GA,2022-06-03 01:45:30,-2.65,10.0,72.34,95,100,4.63
329,manavalakurichi,IN,2022-06-03 01:36:11,8.1333,77.3,80.49,81,96,13.62
330,sondrio,IT,2022-06-03 01:45:30,46.169,9.8692,68.05,91,96,2.17
331,abha,SA,2022-06-03 01:45:31,18.2164,42.5053,67.82,18,0,0.0
332,iranshahr,IR,2022-06-03 01:45:32,27.2025,60.6848,81.81,11,0,1.86
333,cururupu,BR,2022-06-03 01:45:33,-1.8283,-44.8683,73.94,96,58,1.99
334,bonthe,SL,2022-06-03 01:35:41,7.5264,-12.505,79.0,85,63,6.4
335,aden,YE,2022-06-03 01:45:33,12.7794,45.0367,86.52,73,15,0.98
336,pechenga,RU,2022-06-03 01:45:33,69.5259,31.1703,51.49,77,98,20.33
337,chernaya kholunitsa,RU,2022-06-03 01:45:34,58.8511,51.7154,58.66,80,26,3.89
338,traverse city,US,2022-06-03 01:43:03,44.7631,-85.6206,69.87,32,75,16.11
339,novoagansk,RU,2022-06-03 01:45:35,61.9449,76.6625,32.88,84,100,16.17
340,mednogorsk,RU,2022-06-03 01:45:36,51.4128,57.595,59.74,72,94,3.44
341,bashmakovo,RU,2022-06-03 01:45:36,53.2133,43.0342,57.79,85,67,9.1
342,gharghoda,IN,2022-06-03 01:45:37,22.1667,83.35,91.4,38,100,2.3
343,mufulira,ZM,2022-06-03 01:45:37,-12.5498,28.2407,48.79,93,2,5.79
344,springdale,US,2022-06-03 01:44:22,36.1867,-94.1288,71.71,66,0,6.91
345,goure,NE,2022-06-03 01:45:38,13.9835,10.2704,81.77,10,0,6.91
346,leshukonskoye,RU,2022-06-03 01:45:38,64.8989,45.7622,55.8,49,100,8.55
347,barraute,CA,2022-06-03 01:45:39,48.4335,-77.6328,55.67,76,99,1.25
348,fiche,ET,2022-06-03 01:45:39,9.8,38.7333,53.22,54,96,2.13
349,thompson,CA,2022-06-03 01:45:21,55.7435,-97.8558,37.56,93,100,9.22
350,adrar,MR,2022-06-03 01:45:40,20.5022,-10.0711,86.52,26,87,22.75
351,oksfjord,NO,2022-06-03 01:45:40,70.2396,22.3479,53.78,60,100,6.85
352,amapa,BR,2022-06-03 01:41:52,1.0,-52.0,71.2,96,99,2.06
353,lebu,CL,2022-06-03 01:32:50,-37.6167,-73.65,50.68,77,100,13.65
354,aswan,EG,2022-06-03 01:45:40,24.0934,32.907,81.79,24,99,10.38
355,aruppukkottai,IN,2022-06-03 01:45:41,9.5167,78.1,84.63,58,70,6.67
356,kutum,SD,2022-06-03 01:45:41,14.2,24.6667,77.34,19,98,8.48
357,caibarien,CU,2022-06-03 01:45:42,22.5206,-79.4669,74.52,84,100,12.28
358,rock sound,BS,2022-06-03 01:39:28,24.9,-76.2,80.58,79,99,1.77
359,priladozhskiy,RU,2022-06-03 01:45:42,59.85,31.4833,51.53,1,100,5.64
360,talara,PE,2022-06-03 01:41:04,-4.5772,-81.2719,65.12,83,61,11.01
361,igarka,RU,2022-06-03 01:45:43,67.4667,86.5833,45.59,64,98,20.69
362,great yarmouth,GB,2022-06-03 01:36:01,52.6083,1.7305,54.01,82,98,10.33
363,bandarbeyla,SO,2022-06-03 01:45:43,9.4942,50.8122,79.5,70,93,22.75
364,mariental,NA,2022-06-03 01:43:50,-24.6333,17.9667,50.52,30,0,9.46
365,san cristobal,VE,2022-06-03 01:45:44,7.7669,-72.225,68.18,85,40,1.99
366,norden,DE,2022-06-03 01:45:44,53.6,7.2,47.95,83,6,4.38
367,muscat,OM,2022-06-03 01:45:44,23.6139,58.5922,86.02,47,30,4.54
368,mattru,SL,2022-06-03 01:45:45,7.6244,-11.8332,75.15,96,78,3.15
369,rumuruti,KE,2022-06-03 01:45:45,0.267,36.5389,52.21,84,99,6.67
370,pemba,MZ,2022-06-03 01:45:45,-12.974,40.5178,72.3,73,20,9.22
371,pedro ii,BR,2022-06-03 01:45:46,-4.4247,-41.4586,67.48,97,100,4.29
372,bella vista,US,2022-06-03 01:45:46,36.4295,-94.2316,72.5,70,0,6.91
373,finnsnes,NO,2022-06-03 01:45:46,69.2296,17.9811,50.61,58,100,3.36
374,karema,TZ,2022-06-03 01:45:47,-6.8205,30.4389,70.16,60,21,12.24
375,esmeralda,CU,2022-06-03 01:45:47,21.8525,-78.1169,73.53,89,100,2.68
376,bredy,RU,2022-06-03 01:45:47,52.4153,60.3411,63.54,67,98,8.5
377,zyryanovsk,KZ,2022-06-03 01:45:48,49.7386,84.2719,51.46,68,73,2.64
378,cascais,PT,2022-06-03 01:40:07,38.6979,-9.4215,65.52,75,1,21.0
379,ternovskaya,RU,2022-06-03 01:45:48,45.8542,40.4086,63.7,60,52,11.03
380,sao miguel do araguaia,BR,2022-06-03 01:45:48,-13.275,-50.1628,74.12,43,98,4.65
381,aketi,CD,2022-06-03 01:45:49,2.7388,23.7833,69.19,99,100,0.89
382,diu,IN,2022-06-03 01:41:13,20.7141,70.9822,81.43,78,100,15.95
383,florida,US,2022-06-03 01:42:37,28.7505,-82.5001,81.75,86,100,8.05
384,barbacena,BR,2022-06-03 01:45:49,-21.2258,-43.7736,58.69,82,8,2.93
385,manta,EC,2022-06-03 01:42:49,-0.95,-80.7333,74.98,78,75,6.91
386,baherden,TM,2022-06-03 01:45:50,38.4362,57.4316,77.52,27,5,4.25
387,lisakovsk,KZ,2022-06-03 01:45:50,52.5369,62.4936,64.35,62,100,7.43
388,sinjar,IQ,2022-06-03 01:45:51,36.3209,41.8754,84.56,17,1,11.32
389,usinsk,RU,2022-06-03 01:40:46,65.9939,57.5281,36.28,46,0,16.13
390,gornopravdinsk,RU,2022-06-03 01:36:16,60.05,69.9,39.9,41,0,9.95
391,utete,TZ,2022-06-03 01:45:52,-7.986,38.758,66.18,78,68,2.15
392,hazorasp,UZ,2022-06-03 01:45:53,41.3194,61.0742,58.84,26,0,11.77
393,karasjok,NO,2022-06-03 01:45:53,69.4719,25.5112,52.12,75,100,15.01
394,xai-xai,MZ,2022-06-03 01:45:53,-25.0519,33.6442,63.86,80,9,3.27
395,strausberg,DE,2022-06-03 01:45:54,52.5786,13.8874,55.65,81,32,1.1
396,qena,EG,2022-06-03 01:45:54,26.1615,32.7183,79.72,26,97,6.02
397,praia,CV,2022-06-03 01:45:54,14.9215,-23.5087,77.54,61,0,23.02
398,dire,ML,2022-06-03 01:45:55,12.2833,-10.9667,80.35,65,100,3.36
399,kamyshin,RU,2022-06-03 01:45:55,50.0983,45.416,61.09,63,6,4.76
400,campoverde,PE,2022-06-03 01:41:24,-8.4753,-74.8058,80.29,91,63,0.76
401,bandipur,NP,2022-06-03 01:45:56,27.9333,84.4167,76.03,57,2,1.34
402,avellino,IT,2022-06-03 01:45:56,40.9144,14.7887,72.93,84,2,1.01
403,karasuk,RU,2022-06-03 01:45:56,53.7377,78.0403,53.6,57,98,10.6
404,cetraro,IT,2022-06-03 01:45:57,39.5166,15.9416,77.67,54,0,3.98
405,jacmel,HT,2022-06-03 01:45:57,18.2342,-72.5347,85.84,88,63,4.09
406,inirida,CO,2022-06-03 01:45:58,3.8653,-67.9239,72.86,98,100,2.51
407,sayyan,YE,2022-06-03 01:45:58,15.1718,44.3244,58.96,17,66,6.4
408,tanout,NE,2022-06-03 01:45:58,14.9709,8.8879,82.53,9,0,9.22
409,lokosovo,RU,2022-06-03 01:45:59,61.1333,74.8167,34.68,63,99,14.83
410,ripoll,ES,2022-06-03 01:45:59,42.2006,2.1903,67.78,76,100,1.99
411,taltal,CL,2022-06-03 01:45:59,-25.4,-70.4833,59.58,57,11,1.25
412,perevoz,RU,2022-06-03 01:46:00,55.5961,44.5446,60.64,93,100,6.22
413,moyale,KE,2022-06-03 01:46:00,3.5167,39.0584,60.96,91,74,5.53
414,virginia beach,US,2022-06-03 01:36:15,36.8529,-75.978,84.24,70,75,16.11
415,karla,EE,2022-06-03 01:46:01,59.3723,24.9275,51.76,96,100,12.66
416,bobo dioulasso,BF,2022-06-03 01:46:01,11.1771,-4.2979,78.39,55,0,5.7
417,charlotte,US,2022-06-03 01:46:01,35.2271,-80.8431,79.86,71,75,10.36
418,douglas,US,2022-06-03 01:41:59,41.3,-96.167,77.86,35,0,0.0
419,sardulgarh,IN,2022-06-03 01:46:02,29.7,75.25,95.76,10,0,0.74
420,coihueco,CL,2022-06-03 01:40:31,-36.6167,-71.8333,48.94,71,75,10.36
421,dwarka,IN,2022-06-03 01:41:43,22.2394,68.9678,82.26,75,68,15.57
422,ludvika,SE,2022-06-03 01:46:02,60.1496,15.1878,51.6,94,9,3.89
423,gasa,PS,2022-06-03 01:46:03,31.5,34.4667,69.1,81,0,1.63
424,rauma,FI,2022-06-03 01:46:03,61.1272,21.5113,50.04,90,100,15.1
425,husavik,IS,2022-06-03 01:46:04,66.0449,-17.3389,46.29,88,100,4.72
426,marzuq,YE,2022-06-03 01:46:04,14.4,46.4667,73.17,34,64,4.16
427,siyabuswa,ZA,2022-06-03 01:46:04,-25.1132,29.0445,49.42,54,0,2.66
428,constanza,DE,2022-06-03 01:46:05,47.6603,9.1758,58.14,92,59,1.72
429,breves,BR,2022-06-03 01:46:05,-1.6822,-50.4803,73.36,95,61,1.57
430,claye-souilly,FR,2022-06-03 01:46:05,48.9449,2.6857,62.24,63,0,9.22
431,ortakoy,TR,2022-06-03 01:46:06,38.7373,34.0387,68.25,78,3,3.11
432,general pico,AR,2022-06-03 01:46:06,-35.6566,-63.7568,40.8,65,0,8.57
433,villaviciosa,ES,2022-06-03 01:46:07,43.4813,-5.4357,61.16,96,100,1.36
434,danville,US,2022-06-03 01:46:07,36.586,-79.395,74.08,85,100,11.5
435,natal,BR,2022-06-03 01:39:51,-5.795,-35.2094,79.02,89,0,3.44
436,le port,RE,2022-06-03 01:46:08,-20.9373,55.2919,69.8,70,1,3.53
437,dharchula,IN,2022-06-03 01:46:08,29.85,80.5333,81.03,18,0,0.47
438,awjilah,LY,2022-06-03 01:46:08,29.1081,21.2869,78.89,34,0,11.18
439,urubicha,BO,2022-06-03 01:46:09,-15.3833,-62.95,68.97,70,87,4.23
440,constitucion,CL,2022-06-03 01:41:54,-35.3333,-72.4167,50.38,82,100,6.85
441,dakar,SN,2022-06-03 01:46:00,14.6937,-17.4441,80.73,74,100,4.61
442,tucurui,BR,2022-06-03 01:46:09,-3.7661,-49.6725,72.82,97,99,2.48
443,pretoria,ZA,2022-06-03 01:41:22,-25.7449,28.1878,50.11,63,0,6.91
444,kem,RU,2022-06-03 01:46:10,64.9555,34.5793,53.38,95,100,4.05
445,atar,MR,2022-06-03 01:46:10,20.5169,-13.0499,88.29,28,100,16.17
446,vryburg,ZA,2022-06-03 01:46:10,-26.9566,24.7284,44.1,44,5,3.02
447,vestmanna,FO,2022-06-03 01:39:27,62.1564,-7.1664,41.92,87,44,2.3
448,severnoye,RU,2022-06-03 01:36:28,56.3491,78.3619,37.45,36,0,9.8
449,bhuj,IN,2022-06-03 01:46:11,23.2667,69.6667,80.42,75,25,17.63
450,santa helena,BR,2022-06-03 01:46:12,-2.2311,-45.3,72.25,99,87,1.23
451,tatvan,TR,2022-06-03 01:46:12,38.5067,42.2817,57.87,71,9,5.99
452,vilsbiburg,DE,2022-06-03 01:46:12,48.45,12.35,58.08,83,77,5.32
453,iuna,BR,2022-06-03 01:46:13,-20.3458,-41.5358,61.52,77,55,2.95
454,zinder,NE,2022-06-03 01:46:13,13.8072,8.9881,82.27,12,0,6.89
455,angoche,MZ,2022-06-03 01:46:13,-16.2325,39.9086,72.25,73,76,13.24
456,namwala,ZM,2022-06-03 01:46:14,-15.7504,26.4384,50.9,79,1,5.57
457,palm coast,US,2022-06-03 01:43:40,29.585,-81.2078,79.12,82,0,1.99
458,boca do acre,BR,2022-06-03 01:46:14,-8.7522,-67.3978,71.87,97,52,2.28
459,tripoli,LY,2022-06-03 01:42:52,32.8752,13.1875,75.63,53,76,9.31
460,muli,MV,2022-06-03 01:41:11,2.9167,73.5667,82.9,73,12,13.67
461,vilhena,BR,2022-06-03 01:46:15,-12.7406,-60.1458,74.23,65,99,2.95
462,sisimiut,GL,2022-06-03 01:46:15,66.9395,-53.6735,42.94,47,42,5.46
463,tibati,CM,2022-06-03 01:46:16,6.4667,12.6333,65.32,96,94,2.15
464,sambava,MG,2022-06-03 01:46:16,-14.2667,50.1667,71.82,91,96,11.68
465,misratah,LY,2022-06-03 01:46:16,32.3754,15.0925,72.79,72,0,5.23
466,nisia floresta,BR,2022-06-03 01:46:17,-6.0911,-35.2086,79.18,93,97,3.15
467,ekuvukeni,ZA,2022-06-03 01:46:17,-28.4675,30.1551,44.87,60,0,2.04
468,kasongo-lunda,CD,2022-06-03 01:36:38,-6.4667,16.8167,73.92,55,90,2.55
469,kasur,PK,2022-06-03 01:42:07,31.1156,74.4467,84.31,13,0,4.81
470,pacasmayo,PE,2022-06-03 01:46:18,-7.4006,-79.5714,64.24,82,93,8.37
471,axim,GH,2022-06-03 01:36:47,4.8699,-2.2405,78.46,87,34,4.61
472,syamzha,RU,2022-06-03 01:46:18,60.0158,41.0614,58.59,96,50,3.89
473,fairmont,US,2022-06-03 01:46:18,39.4851,-80.1426,68.9,89,71,4.34
474,murmansk,RU,2022-06-03 01:46:19,68.0,34.0,51.06,83,100,5.55
475,rio claro,BR,2022-06-03 01:46:19,-22.4114,-47.5614,62.76,96,43,1.88
476,necochea,AR,2022-06-03 01:37:00,-38.5473,-58.7368,42.13,77,63,7.16
477,ambagarh chauki,IN,2022-06-03 01:46:20,20.7833,80.7167,96.13,14,98,3.65
478,high rock,BS,2022-06-03 01:46:20,26.6208,-78.2833,78.82,68,100,5.41
479,sabha,LY,2022-06-03 01:46:20,27.0377,14.4283,79.97,20,0,10.87
480,amasya,TR,2022-06-03 01:46:22,40.6667,35.8333,64.08,80,100,3.36
481,marienburg,PL,2022-06-03 01:46:23,54.0359,19.0266,52.12,94,10,7.49
482,kalmunai,LK,2022-06-03 01:46:23,7.4167,81.8167,81.91,72,18,1.92
483,los algarrobos,PA,2022-06-03 01:46:23,8.5,-82.4333,73.81,100,40,2.3
484,donegal,IE,2022-06-03 01:46:24,54.65,-8.1167,48.16,95,64,4.25
485,marsh harbour,BS,2022-06-03 01:46:24,26.5412,-77.0636,80.24,73,100,4.76
486,jibuti,DJ,2022-06-03 01:43:24,11.5,42.5,80.98,59,100,0.98
487,cockburn town,TC,2022-06-03 01:45:21,21.4612,-71.1419,80.38,80,100,14.2
488,san carlos de bariloche,AR,2022-06-03 01:41:48,-41.1456,-71.3082,31.24,80,40,6.91
489,dutlwe,BW,2022-06-03 01:46:25,-23.9833,23.9,48.22,46,0,8.37
490,paracuru,BR,2022-06-03 01:46:26,-3.41,-39.0306,76.1,91,100,6.17
491,tartagal,AR,2022-06-03 01:46:27,-22.5164,-63.8013,47.88,62,65,3.94
492,strezhevoy,RU,2022-06-03 01:46:27,60.7333,77.5889,35.69,64,97,15.73
493,neunkirchen,DE,2022-06-03 01:46:27,49.35,7.1833,56.25,59,0,11.5
494,cahors,FR,2022-06-03 01:46:28,44.4167,1.3333,59.7,81,100,5.95
495,ghazipur,IN,2022-06-03 01:46:28,25.5833,83.5667,99.0,18,0,5.99
496,la rioja,ES,2022-06-03 01:39:40,42.25,-2.5,60.58,49,100,2.42
497,senlis,FR,2022-06-03 01:46:29,49.25,2.6667,57.38,65,51,4.56
